ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
JK,자켓,2,6,0.4238461538461539,1.7241379310344829,2,1
JK,자켓,3,7,0.7307692307692308,1.0899637023593467,2,1
JK,자켓,4,8,0.3330769230769231,1.0769119062688177,2,1
JK,자켓,5,9,0.35,0.8706974310888254,2,2
JK,자켓,6,10,0.386923076923077,1.053426320907806,2,2
JK,자켓,7,11,0.3884615384615385,1.1665232195122164,2,2
JK,자켓,8,12,0.54,1.0492121355344655,2,2
JK,자켓,9,13,0.406923076923077,1.078132501179286,2,3
JK,자켓,10,14,0.44384615384615383,0.9041942408021217,2,3
JK,자켓,11,15,0.38538461538461544,0.9703724257427817,2,3
JK,자켓,12,16,0.36692307692307696,0.9065837021117069,2,3
JK,자켓,13,17,0.33,0.811405820105402,2,3
JK,자켓,14,18,0.19230769230769232,0.8953738839776575,2,4
JK,자켓,15,19,0.23153846153846153,0.92780944120479,2,4
JK,자켓,16,20,0.23076923076923078,1.0124481358434847,2,4
JK,자켓,17,21,0.1930769230769231,0.9166722037652271,2,4
JK,자켓,18,22,0.2692307692307693,0.8366666666666667,1,5
JP,점퍼,49,1,0.014492753623188406,4.830658105939005,2,12
JP,점퍼,50,2,0.07000953776723196,2.983778961592197,2,12
JP,점퍼,51,3,0.07959383069300022,2.6384352380380993,2,12
JP,점퍼,52,4,0.15502870790393997,1.6666719216706076,3,1
JP,점퍼,1,5,0.2969370505147182,1.6023719980046627,3,1
JP,점퍼,2,6,0.2803085894185064,1.3373634765315228,3,1
JP,점퍼,3,7,0.323117941304514,1.1986871750260368,3,1
JP,점퍼,4,8,0.4844634125267107,1.2318904804186355,3,1
JP,점퍼,5,9,0.5055908437434573,1.222081108772416,3,2
JP,점퍼,6,10,0.5679272176416569,1.1710931660337678,3,2
JP,점퍼,7,11,0.7646432485125625,1.1505038145284276,3,2
JP,점퍼,8,12,0.7507587859895627,1.2104156213433022,3,2
JP,점퍼,9,13,0.9782608695652174,1.0184958787823064,3,3
JP,점퍼,10,14,0.753863670411985,0.9935693182833859,3,3
JP,점퍼,11,15,0.683801259295446,0.8228707464193384,3,3
JP,점퍼,12,16,0.540841539690294,0.8220661838311565,3,3
JP,점퍼,13,17,0.41547582757577867,0.8178678866726115,3,3
JP,점퍼,14,18,0.37162955622242383,0.7368822364754507,3,4
JP,점퍼,15,19,0.2036443994696071,0.6732084905194441,3,4
JP,점퍼,16,20,0.1175397332748439,0.6535183229065001,3,4
JP,점퍼,17,21,0.09819232082346047,0.7062890514433382,3,4
JP,점퍼,18,22,0.06821829855537721,0.835396832098102,1,5
JP,점퍼,20,24,0.08001494109212721,0.5628557741546492,2,5
JP,점퍼,21,25,0.045036871612347915,0.743366161870713,2,5
JP,점퍼,22,26,0.04160850954939865,1.0367752887557031,2,5
JP,점퍼,23,27,0.06755530741852188,1.27373504605623,2,6
JP,점퍼,24,28,0.016051364365971106,1.623593542525683,1,6
JP,점퍼,25,29,0.09301808763889857,0.31022121783315526,3,6
JP,점퍼,26,30,0.02885618442785028,0.6006511511711268,3,7
JP,점퍼,27,31,0.02571320011476338,0.6006511511711268,3,7
JP,점퍼,28,32,0.018057784911717497,0.8910810845090983,1,7
JP,점퍼,29,33,0.13099018307860516,0.8289120252181055,2,7
JP,점퍼,30,34,0.10857933793937702,1.1084838647783082,2,7
JP,점퍼,31,35,0.15071416940005117,1.0486683222259916,2,8
JP,점퍼,32,36,0.1400190755344639,1.0595105728884617,2,8
JP,점퍼,33,37,0.12061786121385536,0.7601008122330338,2,8
JP,점퍼,34,38,0.05908181543257264,0.8793681518033368,2,8
JP,점퍼,35,39,0.07602879940447112,0.8883328391022471,2,9
KC,니트가디건,1,5,0.25465297146535076,1.8277230735026535,3,1
KC,니트가디건,2,6,0.4654351116832344,1.5142678844048882,3,1
KC,니트가디건,3,7,0.5589003909509166,1.3191415130732134,3,1
KC,니트가디건,4,8,0.5191562969319888,1.1928383268926128,3,1
KC,니트가디건,5,9,0.7521606593720946,1.0803309138666861,3,2
KC,니트가디건,6,10,0.6493331187870987,1.1600006248208772,3,2
KC,니트가디건,7,11,0.7583547879568048,1.033707126844596,3,2
KC,니트가디건,8,12,0.8113888292927126,1.1550501418703714,3,2
KC,니트가디건,9,13,0.9958333333333332,1.0510599294906866,3,3
KC,니트가디건,10,14,0.8523609025244939,1.0480516365587214,3,3
KC,니트가디건,11,15,0.9042766216119573,0.9408023335871484,3,3
KC,니트가디건,12,16,0.8188872201959523,0.9501266669973254,3,3
KC,니트가디건,13,17,0.7238146320532075,0.8725479815979807,3,3
KC,니트가디건,14,18,0.5994430737323893,0.8160047824130506,3,4
KC,니트가디건,15,19,0.44115533147393265,0.8196478675373591,3,4
KC,니트가디건,16,20,0.39475881427447607,0.7752608445019599,3,4
KC,니트가디건,17,21,0.2743617249517271,0.7949202693343604,3,4
KC,니트가디건,18,22,0.10169491525423728,0.6950110169318809,1,5
KC,니트가디건,19,23,0.3840042372881356,0.8463448275862069,2,5
KC,니트가디건,20,24,0.325,1.086633952254642,2,5
KC,니트가디건,21,25,0.43125,0.9297366444982638,2,5
KC,니트가디건,22,26,0.265625,0.882915819616587,2,5
KC,니트가디건,23,27,0.1875,1.281474417327727,2,6
KC,니트가디건,24,28,0.4729872881355932,1.1231928824699227,2,6
KC,니트가디건,25,29,0.06673728813559322,1.8561527330768322,2,6
KC,니트가디건,26,30,0.19385593220338984,1.2302226907811324,2,7
KC,니트가디건,27,31,0.125,1.5165235493104345,2,7
