ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
RS,RS,7,11,0.6957974697693426,1.026374636164766,3,2
RS,RS,8,12,0.5681559286672169,0.9780393070288995,3,2
RS,RS,9,13,0.6350559667222736,0.9895930091167134,3,3
RS,RS,10,14,0.6569501532226137,0.9926086196732878,3,3
RS,RS,11,15,0.5423783299502799,0.9686874148969803,3,3
RS,RS,12,16,0.5673200410995968,0.9625878350785099,3,3
RS,RS,13,17,0.5764977225291325,1.048689187641332,3,3
RS,RS,14,18,0.6248684694349284,1.093384064394814,3,4
RS,RS,15,19,0.7373888148080967,1.0898082542076495,3,4
RS,RS,16,20,0.74140745498709,1.0846550838869777,3,4
RS,RS,17,21,0.7921530720731852,1.0806436350519186,3,4
RS,RS,18,22,0.9252633862701893,1.0542292779129745,3,5
RS,RS,19,23,0.8569851974342129,1.0265189755188822,3,5
RS,RS,20,24,0.8443995736767995,0.9509338043562066,3,5
RS,RS,21,25,0.7948169274136495,0.9856575258033017,3,5
RS,RS,22,26,0.8189618109950416,1.0185681015212718,3,5
RS,RS,23,27,0.8877921100635745,0.9973114423782498,3,6
RS,RS,24,28,0.7790469967682302,0.9614633162956849,3,6
RS,RS,25,29,0.7189306977937505,0.922589882245203,3,6
RS,RS,26,30,0.6955118869096811,1.0024437980058163,3,7
RS,RS,27,31,0.7769371035864371,0.9883877416346131,3,7
RS,RS,28,32,0.6842216024252664,0.9640635161920513,3,7
RS,RS,29,33,0.6120039415765902,1.0097830969460808,3,7
RS,RS,30,34,0.7675943770604426,1.063015250589665,3,7
RS,RS,31,35,0.7985758921517824,0.9991660692240188,3,8
RS,RS,32,36,0.5613232075485052,0.8716982613893123,3,8
RS,RS,33,37,0.48937710799513073,0.7797795410655562,3,8
RS,RS,34,38,0.3741805119173871,0.7863615358149656,3,8
RS,RS,35,39,0.27040201834215116,0.7436284653008982,3,9
SB,SB,10,14,0.03963512882532264,1.4171356931563945,2,3
SB,SB,11,15,0.05616835576121659,1.1865889637693123,2,3
SB,SB,12,16,0.053699320343529505,1.168746953223528,2,3
SB,SB,13,17,0.06084470936193292,1.048513512342697,2,3
SB,SB,14,18,0.06427850307858426,1.0648357435752445,2,4
SB,SB,15,19,0.06460046947758676,1.1146591959032206,3,4
SB,SB,16,20,0.08285225259751983,1.2075853635867826,3,4
SB,SB,17,21,0.1106254771242861,1.2525934268133518,3,4
SB,SB,18,22,0.12611670758964108,1.202725137204795,3,5
SB,SB,19,23,0.14288120230173518,1.1051869548018745,3,5
SB,SB,20,24,0.14896784526869966,1.0089292998474575,3,5
SB,SB,21,25,0.1268103907400701,1.0889992029997757,3,5
SB,SB,22,26,0.17412818277332778,1.1179535959269156,3,5
SB,SB,23,27,0.19667125353015905,1.1918721371174048,3,6
SB,SB,24,28,0.2110313578155588,1.1307806254519845,3,6
SB,SB,25,29,0.2510985300155862,1.1503674926786045,3,6
SB,SB,26,30,0.29836107545232804,1.3015877887797795,3,7
SB,SB,27,31,0.4555008915691456,1.2587740285381368,3,7
SB,SB,28,32,0.48347881037021967,1.25103296542511,3,7
SB,SB,29,33,0.5632527741836796,1.277547620346078,3,7
SB,SB,30,34,0.9047082255362108,1.281604040650117,3,7
SB,SB,31,35,0.9712871287128713,1.104353889665146,3,8
SB,SB,32,36,0.615067054155617,0.8293799355987673,3,8
SB,SB,33,37,0.48055113124021026,0.6416716988938664,3,8
SB,SB,34,38,0.24530542935152555,0.5786576211904193,3,8
SB,SB,35,39,0.10896644562276227,0.47733704811808264,3,9
SK,스커트,7,11,0.10547410149532166,2.124821519045645,2,2
SK,스커트,8,12,0.22411364055926392,1.5176912589592224,2,2
SK,스커트,9,13,0.20406914040866295,1.559215969525641,2,3
SK,스커트,10,14,0.3351356865945725,1.1885336352434834,2,3
SK,스커트,11,15,0.3394168828518961,1.3527312633901365,2,3
SK,스커트,12,16,0.4762541172355496,1.1992133848970734,3,3
SK,스커트,13,17,0.5627950887897838,1.189209121582638,3,3
SK,스커트,14,18,0.5530934729873721,0.9499237707542184,3,4
SK,스커트,15,19,0.3790337572830942,1.0161257838645223,3,4
SK,스커트,16,20,0.5231870398979153,1.019626415554775,3,4
SK,스커트,17,21,0.5196626538801605,1.1938335879935875,3,4
SK,스커트,18,22,0.6277105741296722,1.0447354381858147,3,5
SK,스커트,19,23,0.5856686196208742,1.0764272518711027,3,5
SK,스커트,20,24,0.6374060363450283,1.0265777267043605,3,5
SK,스커트,21,25,0.6746119191742533,1.043746494444342,3,5
SK,스커트,22,26,0.6641754355282208,1.0060334824925674,3,5
SK,스커트,23,27,0.6477039023458121,1.0441579677362787,3,6
SK,스커트,24,28,0.759591013171915,1.0371126620400175,3,6
SK,스커트,25,29,0.7317852203793849,1.0698197299523897,3,6
