ITEM,ITEM_NM,WEEK_NUM,FW_ORDER,PLC_RATIO,FORECAST_INDEX,N_USED,MONTH
KP,니트풀오버,34,12,0.41121805544882467,1.6147909414571142,3,8
KP,니트풀오버,35,13,0.5268614932076471,0.9828332809949649,3,9
KP,니트풀오버,36,14,0.4228559901636825,1.151930386340296,3,9
KP,니트풀오버,37,15,0.5801479503402581,1.1459799493935738,3,9
KP,니트풀오버,38,16,0.7329417377494302,1.2072914442461924,3,9
KP,니트풀오버,39,17,0.7230680644142183,1.2109649185190854,3,10
KP,니트풀오버,40,18,1.0,1.0724004230396038,3,10
KP,니트풀오버,41,19,0.8476768957538189,1.007668343401417,3,10
KP,니트풀오버,42,20,0.6716419264496188,0.8627669063594592,3,10
KP,니트풀오버,43,21,0.6369122330660791,0.8747179448060186,3,10
KP,니트풀오버,44,22,0.562731072346457,0.9280853376030594,3,11
KP,니트풀오버,45,23,0.5359645696184159,0.8998245090263913,3,11
KP,니트풀오버,46,24,0.46281015992554453,0.943076411682804,3,11
KP,니트풀오버,47,25,0.4689589256896949,0.9360294170311415,3,11
KP,니트풀오버,48,26,0.43673847520001363,0.9418596502934541,3,12
KP,니트풀오버,49,27,0.38476640880487034,0.9475308965520738,3,12
KP,니트풀오버,50,28,0.3964246223861609,0.9455095950176831,3,12
KP,니트풀오버,51,29,0.36678385716847256,1.0451768512414386,3,12
KP,니트풀오버,52,30,0.432805442420827,0.9920301109166089,3,1
KP,니트풀오버,1,31,0.37691261729723274,0.8782287970093613,3,1
KP,니트풀오버,2,32,0.22005131620516236,0.6457995609010682,3,1
KP,니트풀오버,3,33,0.10622176968330815,0.6692371119179978,3,1
KP,니트풀오버,4,34,0.09997294372294371,0.8241999997250868,2,1
KP,니트풀오버,5,35,0.1048430735930736,0.7765638917655932,2,2
KP,니트풀오버,6,36,0.03562623274161736,1.0500616264089702,2,2
KP,니트풀오버,7,37,0.06276149064610603,0.893692918948879,3,2
KP,니트풀오버,8,38,0.03637708445400753,0.970519252149815,3,2
KP,니트풀오버,9,39,0.020745280360664975,0.5749463313022102,2,3
LG,레깅스,30,8,0.5018382352941176,1.347985347985348,2,7
LG,레깅스,31,9,0.6764705882352942,1.0258948479057175,2,8
LG,레깅스,32,10,0.47610294117647056,1.0069672216411347,2,8
LG,레깅스,33,11,0.46139705882352944,0.9157618356150315,2,8
LG,레깅스,34,12,0.4957107843137255,0.9493927720009795,2,8
LG,레깅스,35,13,0.39889705882352944,0.945863897504363,2,9
LG,레깅스,36,14,0.38235294117647056,1.0973562188174015,2,9
LG,레깅스,37,15,0.5845588235294118,1.0827925962588167,2,9
LG,레깅스,38,16,0.44485294117647056,0.901025194550066,2,9
LG,레깅스,39,17,0.18382352941176472,0.9825209210457923,2,10
LG,레깅스,40,18,0.3259803921568627,1.1411328596974528,2,10
LG,레깅스,41,19,0.40318627450980393,1.2546582768979186,2,10
LG,레깅스,42,20,0.303921568627451,0.9592460905179904,2,10
LG,레깅스,43,21,0.2696078431372549,0.8424199342181496,2,10
LG,레깅스,44,22,0.2389705882352941,0.8646577436900018,2,11
LG,레깅스,45,23,0.19607843137254904,1.131458818958819,2,11
LG,레깅스,46,24,0.33088235294117646,1.1903252611585946,2,11
LG,레깅스,47,25,0.3517156862745098,1.203696713554437,2,11
LG,레깅스,48,26,0.30269607843137253,0.9097527189525477,2,12
LG,레깅스,49,27,0.24387254901960786,0.8988153158878415,2,12
LG,레깅스,50,28,0.2512254901960784,0.8509639802316279,2,12
LG,레깅스,51,29,0.1801470588235294,1.3148342786883924,2,12
LG,레깅스,52,30,0.3958333333333333,1.1737210759357228,2,1
LG,레깅스,1,31,0.24019607843137253,1.3394585904537253,2,1
LG,레깅스,2,32,0.29166666666666663,0.6812619784756008,2,1
LG,레깅스,3,33,0.06495098039215687,0.9821362507267057,2,1
LG,레깅스,4,34,0.09803921568627451,1.1440410126314677,2,1
LG,레깅스,5,35,0.16666666666666666,1.5073113207547169,2,2
LG,레깅스,6,36,0.21875,1.099404761904762,2,2
LG,레깅스,7,37,0.0625,1.2778361344537814,2,2
LG,레깅스,8,38,0.13970588235294118,1.2605042016806722,2,2
MT,맨투맨,31,9,0.13109508214827287,2.2511140010775303,3,8
MT,맨투맨,32,10,0.2951099748963861,1.7942275008097697,3,8
MT,맨투맨,33,11,0.39466266909786013,1.5649350038343943,3,8
MT,맨투맨,34,12,0.43663504785712276,1.1841309817499839,3,8
